transaction_id,date_id,category_id,account_id,amount
5118,1212,3,2,568.06
5119,126,3,1,295.47
5120,642,3,3,68.02
5121,719,1,2,18.77
5122,25,4,3,1388.01
5123,1041,2,1,573.47
5124,514,1,2,9.75
5125,386,1,2,12.99
5126,1079,1,2,47.29
5127,1065,1,3,52.90
5128,816,3,1,700.46
5129,1088,1,3,26.77
5130,405,1,2,40.99
5131,1282,1,2,35.24
5132,609,4,3,725.60
5133,1246,1,2,54.15
5134,87,1,3,7.03
5135,604,3,3,109.70
5136,1058,2,2,421.72
5137,991,2,1,336.62
5138,139,3,3,257.66
5139,1162,1,1,54.10
5140,68,2,1,503.51
5141,1411,3,1,710.56
5142,108,1,3,3.76
5143,1309,1,2,42.00
5144,680,1,3,29.98
5145,919,1,1,54.27
5146,820,4,3,1209.40
5147,1049,1,3,12.06
5148,551,3,2,290.25
5149,1457,2,1,577.57
5150,1264,1,1,8.54
5151,501,1,1,22.11
5152,1060,1,1,11.66
5153,405,1,2,23.36
5154,1401,1,2,42.41
5155,849,1,3,35.11
5156,1414,4,3,876.49
5157,785,1,1,36.71
5158,1317,4,2,405.60
5159,617,1,2,44.71
5160,1042,2,3,96.97
5161,241,1,1,32.80
5162,623,3,2,204.61
5163,422,1,2,40.82
5164,887,3,1,218.91
5165,372,3,1,136.75
5166,379,1,2,25.48
5167,495,2,1,264.14
5168,407,3,2,210.93
5169,774,2,3,113.33
5170,347,1,2,9.87
5171,1413,1,1,30.81
5172,1423,1,3,25.08
5173,1035,1,2,3.01
5174,694,1,1,25.32
5175,813,2,2,502.17
5176,265,1,1,25.22
5177,253,1,1,50.49
5178,6,3,2,75.56
5179,1154,1,3,50.93
5180,280,1,3,17.52
5181,3,1,2,18.96
5182,767,3,3,203.22
5183,383,3,1,56.65
5184,690,1,1,22.40
5185,1321,1,3,6.34
5186,221,3,3,35.91
5187,153,1,1,52.54
5188,1237,1,3,12.60
5189,569,3,2,105.56
5190,13,1,1,19.56
5191,1456,1,3,19.77
5192,840,2,1,260.76
5193,404,2,3,379.04
5194,1076,1,3,4.64
5195,1141,1,3,20.84
5196,611,1,2,42.63
5197,269,1,3,35.30
5198,264,3,1,172.52
5199,619,2,3,441.23
5200,1250,3,3,68.68
5201,609,2,1,210.12
5202,13,1,3,37.15
5203,859,1,3,26.08
5204,874,1,3,17.51
5205,1172,1,2,18.07
5206,1091,1,3,19.36
5207,675,1,1,45.80
5208,738,6,1,112.14
5209,1095,1,3,17.12
5210,1416,3,2,230.26
5211,1302,3,3,296.26
5212,426,2,2,370.56
5213,415,3,3,250.31
5214,375,4,1,1682.09
5215,98,1,1,39.03
5216,690,3,1,175.26
5217,246,3,3,119.57
5218,392,1,1,8.97
5219,500,1,3,7.65
5220,1192,1,1,51.67
5221,1103,2,2,171.63
5222,917,2,3,448.62
5223,883,2,2,362.00
5224,661,1,3,10.85
5225,540,1,3,14.15
5226,713,1,2,46.72
5227,743,1,2,6.52
5228,1234,2,3,105.23
5229,1013,1,2,53.16
5230,1082,1,3,33.43
5231,422,1,1,50.58
5232,329,4,2,1300.53
5233,328,1,1,50.91
5234,456,1,2,32.06
5235,944,2,2,164.39
5236,791,1,1,33.67
5237,1232,2,3,265.20
5238,1390,1,1,7.93
5239,635,1,3,33.87
5240,150,1,3,52.76
5241,461,1,3,43.71
5242,661,1,2,54.43
5243,1306,1,2,6.90
5244,637,1,2,30.50
5245,608,1,2,18.35
5246,447,1,2,9.39
5247,681,1,1,29.35
5248,752,1,3,7.30
5249,654,2,2,410.27
5250,620,1,3,50.71
5251,644,2,3,323.58
5252,38,1,3,45.24
5253,285,1,2,20.59
5254,794,1,3,20.80
5255,433,3,2,120.84
5256,1070,1,3,53.57
5257,1134,1,3,26.06
5258,1430,1,3,13.27
5259,354,2,2,344.46
5260,302,2,2,521.01
5261,704,1,3,20.03
5262,1227,1,2,36.42
5263,211,1,3,39.97
5264,567,1,3,6.02
5265,45,1,3,30.28
5266,1160,1,2,12.95
5267,933,1,3,30.41
5268,1380,1,1,30.36
5269,1435,1,1,14.56
5270,638,3,3,246.34
5271,631,1,1,36.85
5272,143,1,3,17.06
5273,90,1,2,32.05
5274,953,1,3,19.77
5275,385,1,2,35.70
5276,741,3,2,210.64
5277,658,2,2,495.37
5278,482,2,1,577.57
5279,21,3,2,107.09
5280,1138,1,1,52.54
5281,74,1,1,11.95
5282,29,1,3,29.14
5283,1183,2,3,633.55
5284,1136,2,2,431.10
5285,337,3,2,274.45
5286,401,1,3,28.70
5287,1231,3,3,203.36
5288,1328,1,3,40.13
5289,1262,1,1,14.66
5290,302,3,1,59.84
5291,754,3,2,102.33
5292,1067,5,3,209.62
5293,149,4,2,1215.29
5294,547,1,2,48.46
5295,1156,1,2,20.90
5296,1457,1,1,44.30
5297,1237,1,1,4.47
5298,1143,1,1,47.08
5299,1175,2,2,254.61
5300,903,1,1,19.62
5301,1342,4,1,1282.59
5302,214,1,2,29.50
5303,614,1,2,21.24
5304,193,5,2,306.88
5305,1046,1,1,27.23
5306,163,3,1,273.24
5307,1315,2,3,469.99
5308,1375,2,1,434.77
5309,682,1,1,21.71
5310,425,1,2,37.94
5311,698,1,1,51.53
5312,40,1,2,23.87
5313,74,1,3,5.57
5314,63,1,2,23.50
5315,804,2,2,177.90
5316,473,3,2,81.40
5317,1124,2,2,487.77
5318,251,1,2,29.74
5319,366,1,2,39.26
5320,381,4,1,564.90
5321,1014,1,2,53.50
5322,37,4,1,493.96
5323,566,1,3,23.68
5324,577,1,1,23.10
5325,1011,1,3,3.02
5326,535,1,3,34.70
5327,1419,1,2,54.79
5328,1416,1,2,3.37
5329,782,1,2,9.51
5330,720,1,2,42.02
5331,1089,2,3,149.69
5332,55,1,3,26.67
5333,623,2,3,514.19
5334,803,3,1,246.50
5335,276,2,3,160.52
5336,1115,1,1,6.15
5337,1353,1,1,4.68
5338,1108,1,3,18.42
5339,548,1,1,8.25
5340,865,1,1,51.57
5341,1049,1,1,32.70
5342,1392,3,2,721.95
5343,140,2,1,428.67
5344,648,2,3,362.75
5345,960,3,3,578.31
5346,281,3,2,148.58
5347,9,1,2,19.44
5348,268,2,2,325.82
5349,1194,2,1,442.25
5350,623,1,1,8.02
5351,850,2,2,138.95
5352,7,1,1,12.27
5353,263,1,2,43.27
5354,766,3,2,259.28
5355,431,1,1,30.11
5356,839,1,3,37.50
5357,1400,1,1,3.67
5358,852,1,2,20.85
5359,1186,1,1,19.67
5360,787,3,3,167.91
5361,1059,1,3,44.41
5362,104,1,2,20.29
5363,575,5,3,163.03
5364,526,1,3,38.64
5365,442,1,2,16.99
5366,654,2,3,453.71
5367,514,1,1,37.51
5368,716,4,1,1293.82
5369,165,2,1,499.41
5370,137,1,3,51.29
5371,300,1,2,30.30
5372,899,1,1,39.95
5373,352,3,3,260.81
5374,961,1,2,24.04
5375,546,1,1,10.13
5376,747,3,2,221.43
5377,1239,1,1,5.71
5378,1114,1,1,43.94
5379,1177,4,2,1629.64
5380,948,3,3,84.82
5381,1141,2,2,338.42
5382,1056,2,2,505.73
5383,929,1,3,42.64
5384,348,2,1,354.19
5385,84,3,1,110.13
5386,591,1,1,13.53
5387,1241,1,2,28.86
5388,855,1,3,49.00
5389,1452,3,1,204.53
5390,1191,3,1,259.30
5391,485,2,3,530.50
5392,1345,1,2,54.95
5393,200,1,1,9.62
5394,319,3,2,245.94
5395,1382,2,1,130.04
5396,706,1,3,53.78
5397,745,1,1,25.58
5398,226,3,3,165.88
5399,901,2,3,520.29
5400,582,1,3,17.41
5401,1097,4,2,1320.36
5402,1129,1,1,16.27
5403,901,2,2,271.75
5404,869,2,2,137.49
5405,284,1,3,28.06
5406,436,1,1,10.54
5407,555,1,3,6.26
5408,675,3,1,205.69
5409,389,1,2,22.39
5410,770,3,2,185.51
5411,942,3,1,281.20
5412,828,1,1,47.60
5413,181,1,2,32.74
5414,73,1,2,48.98
5415,266,1,1,48.72
5416,373,3,2,258.78
5417,630,1,1,46.62
5418,766,1,2,49.69
5419,209,1,3,38.45
5420,1004,1,1,40.16
5421,737,1,2,34.16
5422,997,1,2,20.64
5423,229,2,2,170.25
5424,67,1,1,45.13
5425,700,1,3,33.22
5426,419,1,3,4.88
5427,821,2,3,176.94
5428,20,2,1,512.33
5429,733,2,3,595.39
5430,687,1,2,41.38
5431,868,1,3,35.90
5432,1294,3,3,104.60
5433,475,1,1,24.12
5434,568,1,2,14.48
5435,660,1,2,20.39
5436,1416,1,2,17.06
5437,126,3,2,291.72
5438,1041,1,1,9.62
5439,508,2,1,96.96
5440,874,3,2,88.36
5441,1155,2,3,119.99
5442,1222,1,2,5.99
5443,95,1,2,9.23
5444,818,2,3,360.79
5445,1164,3,3,157.45
5446,1457,1,3,6.57
5447,883,1,1,34.15
5448,361,2,2,157.10
5449,1336,4,3,548.98
5450,970,1,1,21.28
5451,955,3,3,139.63
5452,1256,1,1,23.53
5453,74,3,1,32.92
5454,1001,4,3,506.52
5455,289,1,3,37.68
5456,1293,3,2,569.46
5457,48,1,2,32.59
5458,335,1,1,13.05
5459,272,1,2,13.75
5460,1145,1,1,10.75
5461,402,3,3,221.35
5462,421,3,1,198.77
5463,424,3,2,604.80
5464,371,2,2,324.96
5465,180,1,2,10.99
5466,1272,3,1,155.90
5467,791,1,3,7.00
5468,1162,2,2,149.23
5469,383,2,1,273.08
5470,262,2,2,136.33
5471,595,1,1,4.97
5472,376,5,2,296.64
5473,139,1,1,33.25
5474,247,2,2,194.69
5475,694,1,2,34.90
5476,154,3,1,119.62
5477,143,1,1,34.13
5478,444,1,1,15.94
5479,463,1,2,27.84
5480,1191,3,1,141.50
5481,1145,1,1,20.06
5482,285,1,3,45.14
5483,1339,1,1,4.74
5484,519,1,1,51.14
5485,1275,1,3,44.47
5486,1238,3,3,224.15
5487,859,1,2,36.81
5488,806,1,3,38.58
5489,941,1,3,10.24
5490,935,1,2,54.37
5491,493,1,3,44.85
5492,42,1,2,48.48
5493,503,2,1,297.29
5494,1326,1,1,34.62
5495,1073,4,2,1202.29
5496,270,1,2,16.96
5497,519,1,3,31.44
5498,693,4,3,2097.69
5499,1304,1,3,24.34
5500,953,1,2,43.99
5501,1156,3,3,294.21
5502,41,1,1,19.72
5503,1002,3,1,245.38
5504,156,1,2,48.73
5505,518,1,2,9.83
5506,175,1,1,44.05
5507,1207,3,2,243.53
5508,484,6,3,39.29
5509,1163,2,1,396.53
5510,408,1,3,6.54
5511,477,1,1,52.98
5512,390,1,1,10.77
5513,609,1,1,34.72
5514,235,1,1,35.20
5515,538,1,1,51.22
5516,1222,1,2,18.06
5517,909,3,2,287.10
5518,936,3,1,255.98
5519,415,3,2,35.50
5520,346,2,2,127.13
5521,108,1,1,38.55
5522,997,5,3,103.96
5523,583,2,3,300.44
5524,990,1,2,50.03
5525,446,1,3,51.49
5526,680,2,3,609.77
5527,1126,1,3,44.93
5528,856,1,2,47.14
5529,299,2,3,298.14
5530,465,3,1,273.92
5531,28,1,3,18.04
5532,1078,1,1,18.92
5533,711,1,1,48.66
5534,709,1,1,25.11
5535,575,3,3,285.14
5536,2,1,2,54.77
5537,1059,4,1,1740.59
5538,1066,3,2,75.83
5539,1294,1,3,22.32
5540,275,3,2,270.34
5541,748,2,2,603.05
5542,258,1,2,26.77
5543,1190,3,3,161.27
5544,868,2,2,470.53
5545,1129,1,3,5.33
5546,567,5,2,87.52
5547,862,1,1,53.08
5548,643,1,1,8.37
5549,147,3,1,183.56
5550,639,1,1,53.82
5551,121,4,2,644.28
5552,900,2,1,592.01
5553,990,3,2,193.87
5554,670,1,1,30.57
5555,375,2,2,294.77
5556,767,2,3,625.79
5557,728,3,1,872.93
5558,1447,1,2,37.07
5559,1030,1,1,48.78
5560,344,1,2,46.56
5561,177,1,3,18.69
5562,456,1,1,33.85
5563,194,1,1,31.36
5564,994,1,1,15.16
5565,1348,1,3,5.65
5566,880,2,2,311.47
5567,1107,6,2,241.77
5568,1284,1,2,30.64
5569,1108,1,3,47.56
5570,614,3,1,51.22
5571,926,1,3,24.43
5572,148,1,2,12.72
5573,1104,2,3,324.75
5574,916,1,1,35.27
5575,593,2,2,314.23
5576,965,3,2,238.05
5577,1061,1,3,22.55
5578,81,1,1,28.96
5579,285,2,3,274.99
5580,1083,3,1,128.14
5581,1075,3,1,143.98
5582,379,1,1,37.09
5583,773,2,2,488.65
5584,472,2,2,551.07
5585,1032,1,3,35.26
5586,1145,3,3,98.72
5587,266,4,3,1097.36
5588,1285,1,1,23.70
5589,478,1,1,16.92
5590,1269,1,1,20.97
5591,1216,4,3,742.86
5592,1228,2,3,546.96
5593,178,3,1,580.17
5594,620,1,1,33.59
5595,883,1,2,3.99
5596,1364,3,3,186.84
5597,1388,1,1,26.56
5598,1029,1,1,32.15
5599,1260,3,2,69.65
5600,1162,1,1,15.80
5601,683,2,2,345.54
5602,1034,1,2,20.51
5603,989,1,2,15.37
5604,1454,2,3,159.19
5605,1141,1,1,24.06
5606,1274,5,3,307.51
5607,1283,3,2,209.79
5608,268,1,1,32.38
5609,875,1,1,43.32
5610,432,2,1,165.90
5611,26,2,3,385.21
5612,1398,1,2,54.22
5613,630,3,1,271.33
5614,1203,1,3,40.92
5615,1184,1,1,32.57
5616,123,2,3,107.98
5617,57,1,1,51.35
5618,451,1,2,5.59
5619,797,4,3,1329.35
5620,787,1,3,24.22
5621,881,2,2,380.09
5622,569,1,1,20.80
5623,1060,1,1,4.95
5624,1315,1,2,22.04
5625,281,2,1,453.00
5626,392,1,3,31.55
5627,586,1,3,49.07
5628,78,5,1,93.42
5629,1243,1,2,52.48
5630,1285,1,3,44.20
5631,744,3,2,219.39
5632,665,2,3,198.09
5633,436,2,3,376.83
5634,622,2,3,289.48
5635,1289,2,1,517.84
5636,523,1,3,40.29
5637,669,4,1,678.85
5638,1457,1,1,25.46
5639,291,2,3,608.84
5640,92,1,3,7.20
5641,1125,5,2,322.92
5642,12,3,2,267.93
5643,710,1,2,4.49
5644,752,1,3,34.38
5645,768,1,3,45.78
5646,178,1,2,41.39
5647,1181,1,3,14.18
5648,925,3,3,255.99
5649,1307,1,1,13.76
5650,1255,1,3,38.01
5651,1343,1,3,46.00
5652,495,1,1,18.58
5653,353,2,1,554.74
5654,181,1,2,44.74
5655,742,4,2,1053.45
5656,1223,1,2,53.32
5657,702,4,2,1159.15
5658,21,4,2,1044.14
5659,528,6,1,176.87
5660,1164,1,1,16.13
5661,1437,5,3,205.95
5662,488,2,2,122.25
5663,302,1,2,20.95
5664,392,1,1,29.88
5665,1450,2,2,315.10
5666,118,3,3,285.82
5667,330,1,2,36.02
5668,490,1,1,27.77
5669,10,1,3,28.91
5670,572,2,2,497.48
5671,663,1,1,43.96
5672,1263,1,1,50.39
5673,1011,1,3,44.04
5674,626,1,1,23.90
5675,157,1,2,43.27
5676,31,3,3,285.83
5677,788,3,2,94.17
5678,507,3,1,86.89
5679,245,2,2,136.48
5680,1198,1,3,34.38
5681,1131,3,2,584.11
5682,1418,2,1,526.08
5683,1101,2,2,350.09
5684,15,1,2,49.49
5685,666,1,2,27.85
5686,856,1,3,11.17
5687,540,1,3,10.70
5688,1027,1,3,51.32
5689,892,2,1,178.66
5690,76,1,1,48.76
5691,573,1,3,34.50
5692,113,2,3,198.25
5693,838,2,1,530.04
5694,814,3,2,66.22
5695,485,1,2,10.85
5696,131,3,1,90.23
5697,1362,1,2,25.46
5698,1315,1,3,24.97
5699,1196,1,2,13.81
5700,354,3,1,175.60
5701,652,1,2,45.31
5702,105,1,2,29.56
5703,1228,1,2,10.38
5704,741,3,1,61.32
5705,1130,1,3,45.66
5706,1016,1,2,30.56
5707,1300,2,1,287.07
5708,1128,1,3,21.88
5709,363,2,1,286.57
5710,433,2,2,133.05
5711,393,1,3,43.93
5712,1238,2,1,122.72
5713,245,1,3,13.44
5714,319,1,2,28.87
5715,1409,2,3,185.72
5716,885,4,2,1936.58
5717,921,1,2,31.07
5718,784,1,1,37.80
5719,307,1,1,18.96
5720,475,1,3,53.52
5721,1123,2,2,234.37
5722,180,3,2,42.52
5723,1041,1,3,13.97
5724,1287,1,2,30.89
5725,536,1,1,5.62
5726,928,4,1,819.24
5727,1051,3,1,160.68
5728,454,1,1,14.18
5729,360,1,2,13.37
5730,999,3,3,69.64
5731,1060,1,3,20.10
5732,428,1,3,23.58
5733,1166,2,3,487.29
5734,706,1,1,12.23
5735,818,2,1,334.23
5736,1163,1,1,10.12
5737,487,1,1,26.31
5738,920,2,2,168.65
5739,444,1,1,19.64
5740,1027,2,3,364.45
5741,1219,4,3,1350.13
5742,234,4,3,1837.37
5743,871,1,1,17.86
5744,1123,1,1,24.62
5745,669,3,3,15.19
5746,34,1,1,42.02
5747,953,1,1,38.75
5748,659,2,2,302.14
5749,73,3,3,142.41
5750,1187,1,3,46.53
5751,1354,4,2,1549.06
5752,637,3,3,151.60
5753,804,2,3,126.18
5754,420,1,2,43.71
5755,79,1,3,17.36
5756,996,1,3,41.32
5757,1119,1,1,45.23
5758,1403,1,2,48.20
5759,1183,3,1,155.22
5760,693,3,3,18.46
5761,632,1,2,8.44
5762,892,1,3,29.72
5763,148,3,2,155.11
5764,1299,1,1,41.87
5765,701,3,1,290.90
5766,595,2,3,432.15
5767,1260,1,1,16.07
5768,254,4,2,907.35
5769,720,1,3,22.99
5770,1317,2,2,323.47
5771,1222,2,3,124.22
5772,1021,1,1,33.27
5773,964,2,2,607.23
5774,1195,3,2,73.80
5775,1054,1,2,33.94
5776,539,1,1,4.77
5777,861,3,2,105.96
5778,551,1,3,38.53
5779,558,1,2,9.33
5780,1326,1,1,46.85
5781,50,2,1,143.66
5782,153,2,1,271.30
5783,812,2,3,338.27
5784,96,4,2,617.77
5785,140,2,3,238.44
5786,753,1,2,5.59
5787,858,3,3,288.52
5788,770,2,1,402.46
5789,263,1,3,21.57
5790,262,3,1,244.69
5791,960,1,2,36.30
5792,535,3,3,159.13
5793,414,1,2,53.47
5794,370,6,3,11.49
5795,1225,1,1,26.37
5796,862,1,3,11.84
5797,53,1,2,15.79
5798,1298,3,3,192.70
5799,1078,2,2,616.53
5800,1187,3,1,110.77
5801,976,4,2,2110.60
5802,359,1,3,6.32
5803,310,1,2,34.97
5804,181,1,1,45.73
5805,1013,2,3,341.22
5806,16,2,2,354.98
5807,720,1,3,39.06
5808,371,1,3,26.06
5809,283,2,2,271.18
5810,156,5,2,54.20
5811,543,1,2,45.02
5812,926,1,2,46.47
5813,79,1,1,48.71
5814,122,1,3,44.90
5815,151,2,1,328.51
5816,894,1,2,37.87
5817,538,3,3,288.84
5818,268,1,1,20.59
5819,1209,1,3,33.57
5820,1444,1,1,51.52
5821,1012,1,3,20.65
5822,653,1,3,39.86
5823,1072,1,2,10.15
5824,538,1,3,33.63
5825,584,1,3,54.95
5826,812,1,2,45.78
5827,670,1,1,22.16
5828,1222,4,2,1196.37
5829,733,2,3,184.09
5830,509,2,2,536.68
5831,673,4,1,765.90
5832,545,4,1,321.54
5833,1367,2,1,506.87
5834,109,1,1,31.06
5835,828,1,1,39.22
5836,89,1,1,34.02
5837,1265,1,1,30.83
5838,1355,1,2,8.39
5839,948,2,2,228.30
5840,1059,1,3,8.06
5841,902,4,2,1922.83
5842,1403,1,3,29.48
5843,989,1,1,4.27
5844,1217,1,1,5.14
5845,918,2,3,629.99
5846,1457,4,2,560.33
5847,1002,2,2,116.75
5848,799,4,2,684.12
5849,694,1,2,8.12
5850,209,2,2,379.95
5851,813,1,3,33.70
5852,1123,1,1,34.48
5853,983,1,1,46.54
5854,1340,2,2,586.13
5855,873,1,1,12.51
5856,598,3,1,17.49
5857,1171,1,1,32.16
5858,1046,1,2,18.98
5859,320,1,2,17.35
5860,324,1,3,6.82
5861,504,1,2,52.02
5862,434,1,3,29.73
5863,874,3,3,207.14
5864,190,2,1,143.82
5865,454,1,2,12.52
5866,689,1,3,14.03
5867,328,1,1,12.61
5868,481,1,3,48.91
5869,435,1,3,13.98
5870,604,3,2,367.63
5871,531,1,3,29.90
5872,560,1,1,18.43
5873,733,2,1,364.54
5874,68,4,1,1024.52
5875,162,1,1,45.54
5876,865,1,2,3.50
5877,1260,1,3,22.28
5878,262,1,2,23.17
5879,823,1,2,36.53
5880,165,2,3,324.66
5881,126,4,1,871.86
5882,521,2,2,262.32
5883,1145,4,1,1172.14
5884,712,1,1,7.40
5885,649,1,1,48.44
5886,581,1,1,49.03
5887,809,2,1,96.90
5888,4,1,1,4.31
5889,929,2,2,626.49
5890,1007,2,1,616.34
5891,1235,1,3,10.61
5892,128,2,3,473.62
5893,99,4,2,1579.97
5894,299,1,1,34.19
5895,290,1,1,46.61
5896,380,3,3,84.01
5897,666,1,1,40.15
5898,318,2,2,507.98
5899,171,4,1,1822.64
5900,238,1,3,35.75
5901,39,3,1,230.65
5902,471,1,3,35.80
5903,1228,2,1,408.22
5904,587,1,3,28.92
5905,895,1,1,10.67
5906,171,3,3,112.90
5907,1242,1,2,36.15
5908,629,1,2,22.27
5909,1069,1,2,44.98
5910,1284,3,1,1117.73
5911,447,1,3,5.83
5912,4,1,2,25.54
5913,621,1,1,36.55
5914,1035,1,1,26.33
5915,114,1,2,36.58
5916,517,1,2,8.14
5917,474,2,2,256.22
5918,43,3,1,102.79
5919,616,3,1,261.63
5920,813,1,3,23.74
5921,596,1,2,39.07
5922,431,1,1,40.11
5923,710,1,3,49.66
5924,597,1,2,12.50
5925,174,1,1,47.14
5926,1419,1,2,43.65
5927,688,1,2,34.25
5928,104,3,2,105.70
5929,1382,2,1,224.34
5930,1356,1,2,10.55
5931,781,5,1,34.31
5932,765,2,2,411.93
5933,79,1,3,34.45
5934,1267,1,3,17.30
5935,1378,1,3,41.50
5936,631,3,2,70.25
5937,745,4,1,755.87
5938,1197,2,1,613.71
5939,151,1,1,4.01
5940,273,1,1,24.44
5941,573,3,3,72.13
5942,685,3,3,40.04
5943,1002,4,3,999.30
5944,38,1,1,42.65
5945,580,2,3,333.97
5946,787,2,3,514.36
5947,639,1,2,40.40
5948,675,1,1,4.80
5949,608,1,1,27.12
5950,1123,1,3,32.27
5951,887,3,3,93.51
5952,1248,3,1,21.57
5953,318,1,1,54.61
5954,565,1,3,36.43
5955,394,1,1,16.10
5956,1255,3,1,227.09
5957,432,1,3,22.12
5958,168,2,1,319.70
5959,1075,3,3,37.05
5960,1439,1,3,44.07
5961,787,2,3,172.16
5962,1431,2,1,165.26
5963,1291,1,2,49.88
5964,1357,1,3,4.80
5965,1373,2,2,581.87
5966,827,1,2,12.62
5967,577,2,2,463.19
5968,1277,4,2,1904.20
5969,981,2,1,122.71
5970,98,1,3,43.30
5971,1405,3,1,43.52
5972,422,1,2,10.06
5973,252,3,2,198.18
5974,820,1,3,23.72
5975,1140,4,3,1590.27
5976,1117,2,3,420.98
5977,900,1,2,42.77
5978,1144,1,2,22.43
5979,33,1,1,49.32
5980,1043,1,3,34.14
5981,758,1,1,11.60
5982,1050,6,1,20.89
5983,573,2,2,628.63
5984,1349,1,2,25.70
5985,699,4,3,447.97
5986,295,3,1,72.75
5987,225,1,3,19.41
5988,477,1,3,22.53
5989,1407,1,2,31.15
5990,8,1,3,11.02
5991,371,1,2,37.03
5992,920,1,1,5.14
5993,34,3,2,26.31
5994,856,3,1,87.38
5995,545,1,1,28.15
5996,415,1,1,41.35
5997,440,1,3,14.81
5998,924,1,1,36.22
5999,455,3,2,137.12
6000,1354,1,2,25.65
6001,1149,1,3,50.87
6002,693,2,2,186.38
6003,665,1,1,26.49
6004,41,1,3,10.48
6005,571,1,3,38.78
6006,1386,1,3,3.33
6007,372,1,1,11.37
6008,815,1,2,17.70
6009,983,3,1,283.57
6010,1159,3,3,185.10
6011,1418,1,2,40.20
6012,992,6,3,215.90
6013,731,1,3,19.10
6014,117,1,1,9.68
6015,442,1,1,23.87
6016,1274,3,1,1146.48
6017,1350,2,2,485.13
6018,745,2,1,196.64
6019,992,1,1,45.35
6020,932,1,1,29.19
6021,318,2,1,246.36
6022,1418,4,3,1829.90
6023,137,2,3,557.03
6024,91,1,1,46.33
6025,424,6,2,86.45
6026,1292,1,1,29.47
6027,1025,3,3,147.64
6028,1334,3,1,243.11
6029,324,1,2,50.66
6030,99,1,2,13.39
6031,690,1,1,43.59
6032,779,2,1,219.81
6033,674,1,3,5.24
6034,725,1,1,33.99
6035,1361,1,2,30.51
6036,341,1,2,29.94
6037,410,1,2,49.28
6038,123,1,3,6.65
6039,229,1,2,19.66
6040,1313,1,3,15.86
6041,665,4,2,1015.51
6042,248,4,2,774.18
6043,171,4,3,420.59
6044,268,3,1,262.52
6045,1316,1,3,3.87
6046,602,1,1,9.29
6047,964,5,2,254.37
6048,903,3,2,295.86
6049,418,2,1,249.31
6050,1401,1,3,19.27
6051,281,3,3,199.13
6052,710,3,1,213.91
6053,726,1,1,30.77
6054,107,1,1,31.19
6055,23,3,2,279.39
6056,955,1,2,24.04
6057,788,1,3,5.25
6058,909,4,2,1386.45
6059,13,1,3,34.19
6060,1119,1,1,6.79
6061,529,3,1,51.86
6062,1274,3,1,297.84
6063,1455,1,3,32.69
6064,446,2,3,600.06
6065,1007,2,1,86.30
6066,1375,1,1,51.25
6067,376,2,3,640.30
6068,1404,6,2,129.21
6069,841,3,2,195.90
6070,560,1,1,13.11
6071,434,1,3,29.38
6072,164,1,2,30.12
6073,1461,4,3,1673.98
6074,1333,1,3,43.26
6075,443,2,3,286.64
6076,917,2,2,139.76
6077,759,1,3,8.92
6078,1271,3,2,191.99
6079,286,1,3,43.07
6080,1216,3,1,699.10
6081,405,3,3,282.46
6082,458,1,1,5.40
6083,738,3,2,489.65
6084,335,1,3,24.94
6085,291,3,1,71.00
6086,319,1,3,42.82
6087,336,1,3,20.49
6088,1005,3,2,276.67
6089,459,3,3,194.62
6090,252,1,1,45.74
6091,1345,1,2,47.39
6092,407,1,3,31.65
6093,1040,1,3,29.07
6094,743,2,1,345.63
6095,1346,3,3,568.57
6096,335,1,2,29.24
6097,909,1,2,19.06
6098,355,3,2,268.11
6099,1328,1,2,6.32
6100,953,3,1,134.73
6101,1447,1,1,27.61
6102,792,1,3,42.90
6103,1331,2,3,291.32
6104,554,3,1,222.79
6105,1455,1,1,11.10
6106,818,1,3,25.70
6107,911,4,1,1339.18
6108,750,1,2,44.24
6109,1151,2,1,352.83
6110,555,1,3,39.95
6111,1356,3,1,285.51
6112,508,1,3,14.41
6113,1265,3,2,97.91
6114,418,2,2,125.45
6115,342,3,2,129.80
6116,715,1,3,25.13
6117,508,3,2,133.20
6118,1136,2,3,140.75
6119,1097,1,2,52.96
6120,52,1,2,52.46
6121,1163,1,2,43.47
6122,1387,3,2,62.09
6123,504,6,2,233.73
6124,2,1,3,18.52
6125,344,3,2,243.40
6126,1366,1,3,41.54
6127,503,1,3,7.51
6128,439,1,1,26.41
6129,1420,1,1,51.71
6130,1099,1,3,27.32
6131,63,1,3,44.04
6132,1359,1,2,9.57
6133,253,1,3,8.55
6134,235,3,1,123.14
6135,514,2,1,412.74
6136,1365,1,1,10.53
6137,384,3,3,149.65
6138,687,1,2,44.90
6139,740,2,1,573.06
6140,484,3,3,272.48
6141,1446,1,3,48.85
6142,1012,1,2,11.56
6143,1374,3,1,153.32
6144,837,2,1,528.19
6145,1195,2,2,173.59
6146,1341,2,2,316.43
6147,1382,1,3,39.37
6148,757,4,2,1453.40
6149,370,1,3,27.21
6150,1371,3,1,229.12
6151,79,3,2,71.63
6152,887,1,1,13.51
6153,1336,1,1,30.36
6154,429,3,1,147.25
6155,100,1,1,6.34
6156,1329,2,1,219.97
6157,1006,4,2,826.58
6158,1362,1,1,15.13
6159,1252,1,1,47.27
6160,1252,3,1,294.65
6161,1413,2,3,252.28
6162,999,1,2,6.24
6163,276,3,3,136.34
6164,970,1,2,42.76
